Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Finlay Institute,15912,Cuba,CU,"BCG/M smegmatis vector based live recombinant vaccine (tuberculosis infection), Finlay",73188,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2009-12-31 00:00:00,Finlay Institute,15912,Discovery,2009-12-31 00:00:00,DR,6,Respiratory disease,711
Transcriptional regulator protein EthR inhibitor,74415,LOCAL_AND_MAJOR,University of Lille,24385,France,FR,"EthR inhibitors (mycobacterium tuberculosis), BioVersys/ University of Lille/ GSK",92193,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-05-27 00:00:00,University of Lille,24385,Discovery,2014-05-27 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,OTHER,C&O Pharmaceutical Technology (Holdings) Ltd,1032379,Hong Kong,HK,CO-12,61340,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2007-08-31 00:00:00,Shionogi & Co Ltd,19898,Discovery,2007-08-31 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,SciClone Pharmaceuticals Inc,19829,US,US,golotimod,25023,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,false,2013-11-12 00:00:00,SciClone Pharmaceuticals Inc,19829,Phase 1 Clinical,2005-08-08 00:00:00,C1,8,Respiratory disease,711
Antiviral,991,LOCAL_AND_MAJOR,SciClone Pharmaceuticals Inc,19829,US,US,golotimod,25023,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,false,2013-11-12 00:00:00,SciClone Pharmaceuticals Inc,19829,Discovery,1999-08-27 00:00:00,DR,6,Respiratory disease,711
Anticancer,1545,LOCAL_AND_MAJOR,SciClone Pharmaceuticals Inc,19829,US,US,golotimod,25023,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,false,2013-11-12 00:00:00,SciClone Pharmaceuticals Inc,19829,Discontinued,2013-11-12 00:00:00,DX,3,Respiratory disease,711
Antiviral,991,LOCAL_AND_MAJOR,SciClone Pharmaceuticals Inc,19829,US,US,golotimod,25023,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,false,2013-11-12 00:00:00,SciClone Pharmaceuticals Inc,19829,Discontinued,2013-11-12 00:00:00,DX,3,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,New York Medical College,23270,US,US,"topoisomerase I inhibitors (tuberculosis infection), TB Alliance/NYMC/AZ",71897,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-06-27 00:00:00,New York University,20646,Discovery,2009-05-27 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Medical Research Council (MRC),18438,UK,GB,"vaccine (tuberculosis), MRC",12867,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2009-03-16 00:00:00,Medical Research Council (MRC),18438,Discovery,1996-07-29 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Medical Research Council (MRC),18438,UK,GB,"vaccine (tuberculosis), MRC",12867,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2009-03-16 00:00:00,Medical Research Council (MRC),18438,No Development Reported,2009-03-16 00:00:00,NDR,2,Respiratory disease,711
Glutamine synthetase inhibitor,21014,LOCAL_AND_MAJOR,University of California Los Angeles,25623,US,US,"methionine sulfoximine (tuberculosis), UCLA",85542,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,1996-10-02 00:00:00,University of California,20547,Discovery,1996-10-02 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,University of Illinois,20592,US,US,TBI-166,57790,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2014-12-22 00:00:00,University of Illinois,20592,Discontinued,2013-06-30 00:00:00,DX,3,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,University of Illinois,20592,US,US,TBI-166,57790,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2014-12-22 00:00:00,University of Illinois,20592,Discontinued,2013-06-30 00:00:00,DX,3,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,BioDelivery Sciences International Inc,21164,US,US,"clofazimine (oral cochleate formulation), BioDelivery",48519,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2008-08-19 00:00:00,BioDelivery Sciences International Inc,21164,Discovery,2002-12-31 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,BioDelivery Sciences International Inc,21164,US,US,"clofazimine (oral cochleate formulation), BioDelivery",48519,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2008-08-19 00:00:00,BioDelivery Sciences International Inc,21164,No Development Reported,2008-08-19 00:00:00,NDR,2,Respiratory disease,711
Subunit vaccine,12371,LOCAL_AND_MAJOR,Corixa Corp,15542,US,US,"MTB72F vaccine (tuberculosis), GSK/Aeras",9490,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2014-08-26 00:00:00,GlaxoSmithKline plc,28355,Discovery,1995-10-01 00:00:00,DR,6,Respiratory disease,711
Apoptosis stimulator,1589,LOCAL_AND_MAJOR,Aeras Global TB Vaccine Foundation,1007376,US,US,AERAS-407 rBCG,62397,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-11-27 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Discovery,2008-03-31 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,TBI-166,57790,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2014-12-22 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2007-01-11 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,OTHER,Novartis Institute for Tropical Diseases Pvt Ltd,1017949,Singapore,SG,"mycobacterial membrane protein large type 3 inhibitors (tuberculosis), TB Alliance",89552,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,false,2014-08-20 00:00:00,Novartis AG,23137,Discontinued,2014-08-20 00:00:00,DX,3,Respiratory disease,711
Bacterial nucleic acid synthesis inhibitor,3984,LOCAL_AND_MAJOR,Dong Wha Pharmaceutical Co Ltd,15745,South Korea,KR,DW-286,35974,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-04-27 00:00:00,Dong Wha Pharmaceutical Co Ltd,15745,No Development Reported,2006-08-13 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,OTHER,Pfizer Inc,18767,Europe,X5,sutezolid,11088,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2013-07-17 00:00:00,Pfizer Inc,18767,Discontinued,2013-07-17 00:00:00,DX,3,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Pfizer Inc,18767,US,US,sutezolid,11088,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2013-07-17 00:00:00,Pfizer Inc,18767,Discontinued,2013-07-17 00:00:00,DX,3,Respiratory disease,711
Antibacterial,1594,OTHER,Silence Therapeutics plc,22356,Zambia,ZM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Anticancer,1545,OTHER,Silence Therapeutics plc,22356,Zambia,ZM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Therapeutic vaccine,12379,OTHER,Silence Therapeutics plc,22356,South Africa,ZA,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Cytokine release modulator,1291,OTHER,Silence Therapeutics plc,22356,Romania,RO,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Adjuvant,524,OTHER,Silence Therapeutics plc,22356,Kuwait,KW,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Therapeutic vaccine,12379,OTHER,Silence Therapeutics plc,22356,Kuwait,KW,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Antimicrobial,1593,OTHER,Silence Therapeutics plc,22356,Gambia,GM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Systemic antipsoriatic product,15184,LOCAL_AND_MAJOR,Silence Therapeutics plc,22356,UK,GB,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Antibacterial,1594,OTHER,Silence Therapeutics plc,22356,Tanzania,TZ,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,2001-09-30 00:00:00,C2,9,Respiratory disease,711
Systemic antipsoriatic product,15184,OTHER,Silence Therapeutics plc,22356,Tanzania,TZ,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,2001-09-30 00:00:00,C2,9,Respiratory disease,711
Inactivated bacterial vaccine,12366,OTHER,Silence Therapeutics plc,22356,Tanzania,TZ,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,2001-09-30 00:00:00,C2,9,Respiratory disease,711
Adjuvant,524,OTHER,Silence Therapeutics plc,22356,Zambia,ZM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 3 Clinical,1997-10-13 00:00:00,C3,10,Respiratory disease,711
Antibacterial,1594,OTHER,Silence Therapeutics plc,22356,Zambia,ZM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 3 Clinical,1997-10-13 00:00:00,C3,10,Respiratory disease,711
Antimicrobial,1593,OTHER,Silence Therapeutics plc,22356,Zambia,ZM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 3 Clinical,1997-10-13 00:00:00,C3,10,Respiratory disease,711
Adjuvant,524,OTHER,Silence Therapeutics plc,22356,Gambia,GM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 3 Clinical,1997-10-13 00:00:00,C3,10,Respiratory disease,711
Antiviral,991,OTHER,Silence Therapeutics plc,22356,South Africa,ZA,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 3 Clinical,1995-10-12 00:00:00,C3,10,Respiratory disease,711
Inactivated bacterial vaccine,12366,OTHER,Silence Therapeutics plc,22356,South Africa,ZA,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 3 Clinical,1995-10-12 00:00:00,C3,10,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Silence Therapeutics plc,22356,UK,GB,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Antiviral,991,OTHER,Silence Therapeutics plc,22356,Nigeria,NG,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Antibacterial,1594,OTHER,Silence Therapeutics plc,22356,Gambia,GM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Antimicrobial,1593,OTHER,Silence Therapeutics plc,22356,Gambia,GM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Antiviral,991,OTHER,Silence Therapeutics plc,22356,Romania,RO,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Anticancer,1545,OTHER,Silence Therapeutics plc,22356,Romania,RO,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Cytokine release modulator,1291,OTHER,Silence Therapeutics plc,22356,Romania,RO,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Chiron Corp,15385,US,US,"tobramycin (nebulized), Novartis",11232,Chemical,Launched,No Development Reported,NDR,L,Mycobacterium tuberculosis infection,221,false,2013-01-09 00:00:00,Novartis AG,23137,No Development Reported,2004-02-02 00:00:00,NDR,2,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Albert Einstein College of Medicine,24282,US,US,KOA-18,10999,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,1995-09-26 14:53:02,Yeshiva University,20704,No Development Reported,1995-09-26 00:00:00,NDR,2,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,CytRx Corporation,15585,US,US,CRL-1018,11007,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,1995-09-27 00:00:00,CytRx Corporation,15585,Discovery,1995-09-27 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,CytRx Corporation,15585,US,US,CRL-1018,11007,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,1995-09-27 00:00:00,CytRx Corporation,15585,Discovery,1995-09-27 00:00:00,DR,6,Respiratory disease,711
Protein subunit vaccine,12372,LOCAL_AND_MAJOR,Epimmune Inc,15573,US,US,Theradigm-tuberculosis,10406,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2001-12-09 00:00:00,Takeda Pharmaceutical Co Ltd,20300,No Development Reported,2001-12-09 00:00:00,NDR,2,Respiratory disease,711
Subunit vaccine,12371,LOCAL_AND_MAJOR,MaxPharma,26965,US,US,"M tuberculosis vaccine (LEAPS), CEL-SCI (MaxPharma)",11526,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2011-12-28 00:00:00,CEL-SCI Corp,15339,Discovery,1999-09-29 00:00:00,DR,6,Respiratory disease,711
Live attenuated bacterial vaccine,12363,LOCAL_AND_MAJOR,Whitehead Institute for Biomedical Research,20939,US,US,"vaccine (BCG), Connaught/Whitehead",12124,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2001-08-24 00:00:00,Whitehead Institute for Biomedical Research,20939,No Development Reported,2001-08-24 00:00:00,NDR,2,Respiratory disease,711
Live attenuated bacterial vaccine,12363,LOCAL_AND_MAJOR,Pasteur Merieux Connaught Canada,19267,US,US,"vaccine (BCG), Connaught/Whitehead",12124,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2001-08-24 00:00:00,Sanofi,1009547,No Development Reported,2001-08-24 00:00:00,NDR,2,Respiratory disease,711
Fungicide,1748,LOCAL_AND_MAJOR,University of North Carolina,20634,US,US,pafuramidine,16755,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2008-02-22 00:00:00,University of North Carolina,20634,Discontinued,2000-01-28 00:00:00,DX,3,Respiratory disease,711
Antiparasitic,2638,LOCAL_AND_MAJOR,University of North Carolina,20634,US,US,pafuramidine,16755,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2008-02-22 00:00:00,University of North Carolina,20634,Discovery,2000-10-23 00:00:00,DR,6,Respiratory disease,711
DNA gyrase inhibitor,431,OTHER,The Global Alliance for TB Drug Development,29411,Russian Federation,RU,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-10-14 00:00:00,DR,6,Respiratory disease,711
Topoisomerase IV inhibitor,9320,OTHER,The Global Alliance for TB Drug Development,29411,Asia,X2,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-10-14 00:00:00,DR,6,Respiratory disease,711
Systemic dermatological antibacterial product,15187,OTHER,The Global Alliance for TB Drug Development,29411,Asia,X2,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-10-14 00:00:00,DR,6,Respiratory disease,711
Systemic dermatological antibacterial product,15187,OTHER,The Global Alliance for TB Drug Development,29411,Haiti,HT,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-10-14 00:00:00,DR,6,Respiratory disease,711
Bacterial nucleic acid synthesis inhibitor,3984,OTHER,The Global Alliance for TB Drug Development,29411,Georgia,GE,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-10-14 00:00:00,DR,6,Respiratory disease,711
Systemic dermatological antibacterial product,15187,OTHER,The Global Alliance for TB Drug Development,29411,South Africa,ZA,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Phase 3 Clinical,2015-02-10 00:00:00,C3,10,Respiratory disease,711
