ArmCount,Biomarkers,Condition,Controls,DevStatus,DevStatusId,Drug,DrugId,EnrollmentCount,Interventions,Patients,ProtocolAcronym,ProtocolTitle,Reference,Sponsor,TrialId,TrialStartDate,TrialStatus
1+,null,Breast tumor,null,Phase 1b Clinical,C1B,celecoxib,12135,19,aglatimagene besadenovec; celecoxib; valaciclovir,19,MpeTK01,Intrapleural AdV-tk Therapy in Patients With Malignant Pleural Effusion,MPETK01; MpeTK01; NCT01997190,Advantagene Inc,162412,"OCTOBER  , 31, 2013",No longer recruiting
1+,null,Pleural disease,null,Phase 1b Clinical,C1B,celecoxib,12135,19,aglatimagene besadenovec; celecoxib; valaciclovir,19,MpeTK01,Intrapleural AdV-tk Therapy in Patients With Malignant Pleural Effusion,MPETK01; MpeTK01; NCT01997190,Advantagene Inc,162412,"OCTOBER  , 31, 2013",No longer recruiting
1+,null,Solid tumor,null,Phase 1b Clinical,C1B,celecoxib,12135,19,aglatimagene besadenovec; celecoxib; valaciclovir,19,MpeTK01,Intrapleural AdV-tk Therapy in Patients With Malignant Pleural Effusion,MPETK01; MpeTK01; NCT01997190,Advantagene Inc,162412,"OCTOBER  , 31, 2013",No longer recruiting
1+,null,Ovary tumor,null,Phase 1b Clinical,C1B,celecoxib,12135,19,aglatimagene besadenovec; celecoxib; valaciclovir,19,MpeTK01,Intrapleural AdV-tk Therapy in Patients With Malignant Pleural Effusion,MPETK01; MpeTK01; NCT01997190,Advantagene Inc,162412,"OCTOBER  , 31, 2013",No longer recruiting
1+,VEGF,Solid tumor,null,Phase 3 Clinical,C3,celecoxib,12135,200,"celecoxib; cyclophosphamide; etoposide; thalidomide, Celgene",200,null,"Low Dose Chemotherapy (Metronomic Therapy) Versus Best Supportive Care in Progressive And/or Refractory Pediatric Malignancies: A Double-Blind, Placebo-Controlled, Randomized Study",CTRI/2013/06/003734,All India Institute of Medical Sciences,150821,"JUNE     , 30, 2013",Not yet recruiting
2+,Cytotoxic T-Lymphocytes; T-cell surface glycoprotein CD8 alpha chain; Tumor-Infiltrating Lymphocytes,Metastatic colorectal cancer,surgical resection,Phase 1/Phase 2 Clinical,C12,celecoxib,12135,23,celecoxib; interferon alfa-2b; rintatolimod,23,null,Chemokine-Modulatory Regimen for Recurrent Resectable Colorectal Cancer,10-131; NCT01545141,Roswell Park Comprehensive Cancer Center,196683,"OCTOBER  , 31, 2012",Terminated
1,Cyclooxygenase-2; Epidermal growth factor receptor,Metastatic non small cell lung cancer,null,Phase 2 Clinical,C2,celecoxib,12135,80,celecoxib; erlotinib,80,null,Erlotinib and Celecoxib in Treating Patients With Stage IIIB or Stage IV Recurrent Non-Small Cell Lung Cancer,CDR0000304495; LUNG 2002-01; NCI-2012-02720; NCI-5416; NCT00062101,National Cancer Institute,27486,"JANUARY  , 31, 2004",Completed
2,null,Osteoarthritis,celecoxib,Phase 3 Clinical,C3,celecoxib,12135,239,etoricoxib,239,null,Safety and Efficacy of Etoricoxib 30 mg Versus Celecoxib 200 mg in Korean Patients With Osteoarthritis,0663-112; MK 0663-112; NCT01554163,Merck Sharp & Dohme Corp,85662,"MARCH    , 31, 2012",Completed
4,Blood cells; Erythrocyte; Erythrocyte sedimentation rate; IL-10; IL-1beta; IL-1ra; IL-6; hs-CRP,Osteoarthritis,null,Phase 2 Clinical,C2,celecoxib,12135,200,Exercise; celecoxib; celecoxib; hyaluronic acid; hyaluronic acid,200,null,"Effect of Home-Based Quadriceps Muscle Strengthening and Range of Motion Exercises for Knee Osteoarthritis, A Randomized, Controlled Trial; Motor Function In Lower extremities ADL And Mental State",JPRN-UMIN000006178,Juntendo Tokyo Koto Geriatric Medical Center,126101,"SEPTEMBER, 01, 2011",Completed
2,null,Osteoarthritis,celecoxib,Phase 3 Clinical,C3,celecoxib,12135,330,lumiracoxib,330,null,Efficacy and Safety of Lumiracoxib,CCOX189A2301; NCT00267215,Novartis Pharma GmbH,21632,"NOVEMBER , 30, 2000",Completed
6+,Alanine transaminase; Aspartate aminotransferase; PSA,Metastatic prostate cancer,null,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,12200,Celebrex; Progynova TS; Taxotere; Xtandi; Zometa; Zytiga; androgen deprivation therapy; hormone therapy alone (Control arm); metformin; prednisolone; radiotherapy (36 Gy in 6 fractions of 6 Gy or 55 Gy in 20 fractions of 2.75 Gy); standard of care,3984,STAMPEDE,Systemic Therapy in Advancing or Metastatic Prostate Cancer: Evaluation of Drug Efficacy,2004-000193-31; 4/MRE07/35; CDR0000455008; CRUK/06/019; EU-205102; ISRCTN78818544; MRC-PR08; MRC-STAMPEDE; MREC 04/MRE07/35; NCT00268476; PR08; STAMPEDE; UKCRN 1409,Medical Research Council,44024,"JULY     , 08, 2005",Recruiting
2,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial; 15-PGDH; COX-2; PGE2; Transforming growth factor beta 1; Transforming growth factor beta-2; Vitamin D-binding protein",Breast tumor,cholecalciferol,Phase 1/Phase 2 Clinical,C12,celecoxib,12135,31,celecoxib; cholecalciferol,31,null,Changes in Biomarkers Using Prostaglandin Inhibitors,200807-001; NCT01769625,Hartford Hospital,104833,"JANUARY  , 31, 2009",Completed
2,null,Osteoarthritis,Celebrex,Phase 3 Clinical,C3,celecoxib,12135,604,Condrosulf,603,CONCEPT,Condrosulf Versus Celebrex Versus Placebo in the Treatment of Knee OA,12EU/Ct06; 2013-001619-62; CONCEPT; NCT02079727,Institut Biochimique SA,176680,"JUNE     , 12, 2014",Completed
1+,Regulatory T-Lymphocytes; T regs cells,Metastasis,null,Phase 1 Clinical,C1,celecoxib,12135,19,K562/GM-CSF; celecoxib; cyclophosphamide,19,null,"Tumor Cell Vaccine for Patients Undergoing Surgery for Sarcomas, Melanomas, Germ Cell Tumors, or Malignancies That Have Metastasized to the Lungs, Pleura, or Mediastinum",11-C-0111; 110111; NCT01313429,National Cancer Institute,77741,"MARCH    , 10, 2011",Completed
1+,Regulatory T-Lymphocytes; T regs cells,Sarcoma,null,Phase 1 Clinical,C1,celecoxib,12135,19,K562/GM-CSF; celecoxib; cyclophosphamide,19,null,"Tumor Cell Vaccine for Patients Undergoing Surgery for Sarcomas, Melanomas, Germ Cell Tumors, or Malignancies That Have Metastasized to the Lungs, Pleura, or Mediastinum",11-C-0111; 110111; NCT01313429,National Cancer Institute,77741,"MARCH    , 10, 2011",Completed
1+,Regulatory T-Lymphocytes; T regs cells,Stage IV melanoma,null,Phase 1 Clinical,C1,celecoxib,12135,19,K562/GM-CSF; celecoxib; cyclophosphamide,19,null,"Tumor Cell Vaccine for Patients Undergoing Surgery for Sarcomas, Melanomas, Germ Cell Tumors, or Malignancies That Have Metastasized to the Lungs, Pleura, or Mediastinum",11-C-0111; 110111; NCT01313429,National Cancer Institute,77741,"MARCH    , 10, 2011",Completed
1+,Regulatory T-Lymphocytes; T regs cells,Pleural disease,null,Phase 1 Clinical,C1,celecoxib,12135,19,K562/GM-CSF; celecoxib; cyclophosphamide,19,null,"Tumor Cell Vaccine for Patients Undergoing Surgery for Sarcomas, Melanomas, Germ Cell Tumors, or Malignancies That Have Metastasized to the Lungs, Pleura, or Mediastinum",11-C-0111; 110111; NCT01313429,National Cancer Institute,77741,"MARCH    , 10, 2011",Completed
1+,Regulatory T-Lymphocytes; T regs cells,Lung tumor,null,Phase 1 Clinical,C1,celecoxib,12135,19,K562/GM-CSF; celecoxib; cyclophosphamide,19,null,"Tumor Cell Vaccine for Patients Undergoing Surgery for Sarcomas, Melanomas, Germ Cell Tumors, or Malignancies That Have Metastasized to the Lungs, Pleura, or Mediastinum",11-C-0111; 110111; NCT01313429,National Cancer Institute,77741,"MARCH    , 10, 2011",Completed
1+,null,Arthritis,null,Phase 3 Clinical,C3,celecoxib,12135,56,acenocoumarol; acenocoumarol + celecoxib; celecoxib; phenprocoumon; phenprocoumon + celecoxib,56,null,"A phase III, randomized, double-blind, placebo-controlled, parallel-group, multicenter, multiple-dose clinical trial to assess the interaction of celecoxib on prothrombin time with acenocoumarol or phenprocoumon",A3191106; E49-00-02-146,Pfizer Inc,79885,"JULY     , 18, 2002",Status not specified
2,COX-1; COX-2; prostaglandin E2; proteoglycan,Osteoarthritis,null,Phase not specified,NS,celecoxib,12135,172,celecoxib; naproxen,172,null,Disease Modifying Activity of Celecoxib on Articular Cartilage in Osteoarthritis,2007/36 METC Rotterdam; NTR1579,Sint Franciscus Gasthuis,122123,"DECEMBER , 07, 2007",Recruiting
1,Circulating endothelial cells; Microvessel density; Progenitor cells; Vascular endothelial growth factor receptors,Head and neck tumor,null,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,400,celecoxib; methotrexate,400,null,The study of small dose chemotherapy after surgery not fit for radiotherapy in recurrent head and neck cancers patients,CTRI/2016/04/006872,Tata Memorial Hospital,259819,"MAY      , 16, 2016",Not yet recruiting
2,null,Ankylosing spondylitis,golimumab,Phase 4 Clinical,C4,celecoxib,12135,156,celecoxib; golimumab,156,CONSUL,NSAIDs Added to Anti-TNF Therapy Versus Anti-TNF Therapy Alone on Progression of Structural Damage in Ankylosing Spondylitis,2016-000615-33; CONSUL; CONSUL2016; NCT02758782,Charite Universitaetsmedizin Berlin,259715,"SEPTEMBER, 30, 2016",No longer recruiting
1,null,Colorectal tumor,null,Phase 2 Clinical,C2,celecoxib,12135,100,celecoxib,100,null,Celecoxib in preventing cancer in patients with rectal polyps or colorectal neoplasia,CDR0000069498; NCI-02-C-0194; NCT00043043; NCT00056615,National Cancer Institute,27618,"MAY      , 31, 2003",Completed
2,Cyclo-oxygenase-2,Colorectal tumor,null,Phase 2 Clinical,C2,celecoxib,12135,24,Radiotherapy; celecoxib; fluorouracil,24,null,"Celecoxib, Fluorouracil, and Radiation Therapy in Treating Patients With Stage II or Stage III Rectal Cancer That Can Be Removed By Surgery",NCT00336960; P30CA068485; P50CA095103; VICC GI 0173; VICC-020031; VICC-GI-0173,Vanderbilt-Ingram Cancer Center,45399,"JULY     , 31, 2002",Completed
2,Cytochrome P450 2C9,Anemia,null,Phase 1 Clinical,C1,celecoxib,12135,12,AKB-6548; celecoxib; celecoxib,12,null,Effect of AKB-6548 on the Pharmacokinetics of Celecoxib,AKB-6548-CI-0019; NCT02502500,Akebia Therapeutics Inc,235210,"JULY     , 31, 2015",Completed
1,null,Pancreas tumor,null,Phase 2 Clinical,C2,celecoxib,12135,28,celecoxib; gemcitabine,28,null,Gemcitabine and Celecoxib in Treating Patients With Metastatic Pancreatic Cancer,2003-0288; CDR0000322827; MDA-2003-0288; NCI-6167; NCT00068432; P30CA016672,MD Anderson Cancer Center,29741,"DECEMBER , 31, 2003",Completed
1+,null,Pain,null,Phase 3 Clinical,C3,celecoxib,12135,45,Tylenol; celebrex; morphine; naloxone; tramacet,45,null,Effect of Combined Use of Naloxone and Tramacet on Postop Analgesia in Elderly Patients Having Joint Replacement Surgery,13659; NCT00679614; R-07-427,Lawson Health Research Institute,170807,"DECEMBER , 17, 2007",Completed
2,null,null,celecoxib,Phase not specified,NS,celecoxib,12135,42,celecoxib (Laboratorios Best),42,null,"Open, crossover, randomized, single-dose, two-treatments, two-periods and two-sequences, bioequivalence study of two pharmaceutical preparations of celecoxib 200 mg capsules in mexican population under fasting conditions",/A232-12,"Laboratorios Best, S A",200124,null,Status not specified
2,null,Osteoarthritis,null,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,60,celecoxib; platelet-rich plasma injection,60,null,"Platelet-Rich Plasma Injection Plus Oral Celecoxib versus Saline Injection Plus Oral Celecoxib to Treat Knee Osteoarthritis: a Randomized, Single-Blind Clinical Trial",IRCT201301167274,Guilan University of Medical Sciences,141628,"JUNE     , 04, 2012",No longer recruiting
1+,null,Pain,null,Phase 2 Clinical,C2,celecoxib,12135,150,Tanacetum parthenium gel; celecoxib; diclofenac,150,null,Comparsion of 2% Tanacetum Parthenium Gel with 1% Diclofenac Gel on the pain of patients with primary knee osteoarthritis,IR.SKUMS.REC.1394.309; IRCT2017092710222N14,Shahrekord University of Medical Sciences and Health Services,315684,"OCTOBER  , 23, 2017",Not yet recruiting
1+,null,Osteoarthritis,null,Phase 2 Clinical,C2,celecoxib,12135,150,Tanacetum parthenium gel; celecoxib; diclofenac,150,null,Comparsion of 2% Tanacetum Parthenium Gel with 1% Diclofenac Gel on the pain of patients with primary knee osteoarthritis,IR.SKUMS.REC.1394.309; IRCT2017092710222N14,Shahrekord University of Medical Sciences and Health Services,315684,"OCTOBER  , 23, 2017",Not yet recruiting
1,null,null,null,Phase 1 Clinical,C1,celecoxib,12135,26,Ojeoksan; celecoxib,26,KHUH-K01,"An open-label, crossover clinical study to investigate the effects of Ojeoksan on the pharmacokinetics of Celecoxib capsules in healthy male volunteers",2016-10-025; KCT0002447; KHUH-K01,"Ministry of Health & Welfare, Korea",314067,"MARCH    , 13, 2017",Recruiting
1,Dinoprostone; Prostaglandin G/H synthase 1; Prostaglandin G/H synthase 2,null,null,Phase 2 Clinical,C2,celecoxib,12135,45,celecoxib,45,null,Celecoxib in Preventing the Damaging Effects of Sunburn in Healthy Volunteers,N01-CN-85183-STEP1; N01CN85183; NCI-2014-00525; NCI-2014-00525; NCT02099136; NQ4-99-02-008,National Cancer Institute,179893,"SEPTEMBER, 30, 1999",Completed
4+,Muscle strength,Anesthesia,null,Phase 2 Clinical,C2,celecoxib,12135,90,celecoxib; continuous femoral nerve block; dexmedetomidine; intravenous patient-controlled analgesia pump; morphine; ropivacaine; ultrasound-guided femoral nerve block,90,null,Dexmedetomidine as Adjuvant for FNB in TKA,NCT03658421; [2018]099; [2018]45,First Affiliated Hospital of Sun Yat-Sen University,352360,"SEPTEMBER, 01, 2018",Completed
4+,Muscle strength,Pain,null,Phase 2 Clinical,C2,celecoxib,12135,90,celecoxib; continuous femoral nerve block; dexmedetomidine; intravenous patient-controlled analgesia pump; morphine; ropivacaine; ultrasound-guided femoral nerve block,90,null,Dexmedetomidine as Adjuvant for FNB in TKA,NCT03658421; [2018]099; [2018]45,First Affiliated Hospital of Sun Yat-Sen University,352360,"SEPTEMBER, 01, 2018",Completed
1,null,Keratosis,null,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,null,celecoxib,null,null,Celecoxib in Preventing Skin Cancer in Patients With Actinic Keratosis,CDR0000069099; NCI-P00-0161; NCI-P01-0197; NCT00027976; UAB-9833; UAB-NQ401A4009; UAB-NQ49902009,University of Alabama at Birmingham,23633,"DECEMBER , 31, 2001",Terminated
1,null,Skin cancer,null,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,null,celecoxib,null,null,Celecoxib in Preventing Skin Cancer in Patients With Actinic Keratosis,CDR0000069099; NCI-P00-0161; NCI-P01-0197; NCT00027976; UAB-9833; UAB-NQ401A4009; UAB-NQ49902009,University of Alabama at Birmingham,23633,"DECEMBER , 31, 2001",Terminated
2,null,Osteoarthritis,celecoxib,Phase 3 Clinical,C3,celecoxib,12135,501,glucosamine hydrochloride + chondroitin sulfate,501,ARACONDRO,"A Randomized, Multicenter, Double-Blind, Double-Dummy and Parallel Study to Evaluate the Efficacy of the Combination of Chondroitin Sulfate and Glucosamine Hydrochloride in a Single Dose Chewable Tablet Versus Placebo, Using Celecoxib as an Active Control in Patients With Knee Osteoarthritis With Moderate to Severe Pain",ARACONDRO; ARACONDRO-001; EudraCT 2011-005398-22,Arafarma Group Sa,130834,"OCTOBER  , 11, 2012",Recruiting
3+,Prostacyclin,null,null,Phase 4 Clinical,C4,celecoxib,12135,40,aspirin; aspirin; celecoxib; celecoxib; clopidogrel,40,null,The Effect of Celecoxib on the Antiplatelet Effect of Aspirin and Clopidogrel in Normal Volunteers,COREA-volunteer; NCT00882388,Seoul National University Hospital,52550,"MARCH    , 31, 2005",Completed
4,null,Appetite loss,megestrol acetate,Phase 3 Clinical,C3,celecoxib,12135,148,carbocisteine; celecoxib; levocarnitine,148,null,"A Phase III, Randomized Trial Comparing Two Regimens for Treatment of Cancer Anorexia/Cachexia syndrome (CACS)",CACS-2010; EudraCT 2010-019831-36,Azienda Ospedaliero Universitaria di Cagliari,118426,"APRIL    , 21, 2011",Recruiting
4,null,Cachexia,megestrol acetate,Phase 3 Clinical,C3,celecoxib,12135,148,carbocisteine; celecoxib; levocarnitine,148,null,"A Phase III, Randomized Trial Comparing Two Regimens for Treatment of Cancer Anorexia/Cachexia syndrome (CACS)",CACS-2010; EudraCT 2010-019831-36,Azienda Ospedaliero Universitaria di Cagliari,118426,"APRIL    , 21, 2011",Recruiting
2,null,Osteoarthritis,null,Phase 3 Clinical,C3,celecoxib,12135,125,celecoxib; diclofenac,125,null,"A phase III, 12-week, multicenter, double-blind, parallel-group clinical trial to compare the efficacy and incidence of gastroduodenal ulcer associated with celecoxib with that of diclofenac  for the treatment of patients with osteoarthritis or rheumatoid arthritis in Taiwan",A3191327; I49-98-02-106,Pfizer Inc,79838,"APRIL    , 22, 1999",Status not specified
2,null,Rheumatoid arthritis,null,Phase 3 Clinical,C3,celecoxib,12135,125,celecoxib; diclofenac,125,null,"A phase III, 12-week, multicenter, double-blind, parallel-group clinical trial to compare the efficacy and incidence of gastroduodenal ulcer associated with celecoxib with that of diclofenac  for the treatment of patients with osteoarthritis or rheumatoid arthritis in Taiwan",A3191327; I49-98-02-106,Pfizer Inc,79838,"APRIL    , 22, 1999",Status not specified
1+,Vascular endothelial growth factors,Solid tumor,null,Phase 3 Clinical,C3,celecoxib,12135,108,celecoxib; cyclophosphamide; etoposide phosphate; thalidomide,108,null,Low Dose Chemotherapy Versus Best Supportive Care in Progressive Pediatric Malignancies,IEC/NP-63/2013; NCT01858571,All India Institute of Medical Sciences,133657,"OCTOBER  , 31, 2013",Completed
1,Alanine aminotransferase; Aspartate aminotransferase; Beta-2-microglobulin urine; Beta-N-acetyl-D-glucosaminidase; Blood bilirubin; Blood creatinine phosphokinase; Blood lactate dehydrogenase; Urobilin urine,Pain,null,Phase 3 Clinical,C3,celecoxib,12135,80,celecoxib,80,null,An Open-Label Study Of Celecoxib In Patients With Post-traumatic Pain,A3191357; JapicCTI-090863; NCT00976716,Pfizer Inc,60320,"SEPTEMBER, 24, 2009",Completed
1+,null,Metastatic non small cell lung cancer,null,Phase 2 Clinical,C2,celecoxib,12135,34,celecoxib; docetaxel; docetaxel + celecoxib,30,null,Celecoxib and Docetaxel in Treating Patients With Non-Small Cell Lung Cancer,CDR0000069163; NCI-V01-1687; NCT00030407; P30CA022453; WSU-C-2305,Barbara Ann Karmanos Cancer Institute,27255,"OCTOBER  , 31, 2001",Completed
2,null,null,"Celecoxib (Celebrex ®, Pfizer, SA de CV); paracetamol (Tylenol caplets ®, Janssen Cilag, SA de CV)",Phase 1 Clinical,C1,celecoxib,12135,42,"Celecoxib/paracetamol (prepared by Laboratorios Silanes, SA de CV)",42,null,"Pharmacokinetic non-interaction study between Celecoxib 200 mg and Paracetamol 500 mg, administered individually or in combination, single dose in healthy subjects, both sexes in fasting conditions",BD CP-Sil No. 104-18,Laboratorios Silanes SA De CV,378494,null,Status not specified
