Ancestry,DevStatus,DevStatusId,Drug,DrugId,Endpoint,Indication,IndicationId,OriginatorSponsored,Patients,ProtocolTitle,TrialEndDateActual,TrialEndDateCalc,TrialEndDateEstimate,TrialEndDateGiven,TrialId,TrialStartDate,TrialStatus
null,Phase 2a Clinical,C2A,"ID93 vaccine (GLA-SE adjuvant, TB), IDRI/ Quratis",68617,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,107,Phase IIa Clinical Trial of ID93 + GLA-SE Vaccine in BCG-vaccinated Healthy Healthcare Workers,null,2020-09-19 12:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,366580,2018-05-31 00:00:00,No longer recruiting
null,Phase 2 Clinical,C2,levofloxacin,3492,"Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,45,Population Pharmacokinetics and Pharmacodynamics Modeling to Optimize Dosage Regimen of Levofloxacin,2014-09-30 00:00:00,2015-06-03 12:00:00,null,2014-09-30 00:00:00,254949,2013-10-31 00:00:00,Completed
null,Phase 4 Clinical,C4,moxifloxacin,12978,"Bioequivalence,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,32,"Open-label, randomized, crossover study of the comparative pharmacokinetics and bioequivalence of drugs moxifloxacin film-coated tablets 400 mg (JSC ""Synthesis"", Russia) and Avelox tablets, film-coated 400 mg (Bayer Pharma AG, Germany) in healthy volunteers on an empty stomach",null,2017-09-05 00:00:00,2017-10-16 00:00:00,2017-10-16 00:00:00,255583,2016-03-04 00:00:00,Status not specified
null,Phase 1 Clinical,C1,TBA-7371,107523,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,Y,74,"A Phase I Study to Evaluate Safety, Tolerability, PK, and PK Interactions of TBA-7371",2018-07-08 00:00:00,2019-12-19 12:00:00,null,2018-07-08 00:00:00,303756,2017-08-29 00:00:00,Completed
null,Phase 3 Clinical,C3,levofloxacin,3492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,null,"Efficacy and Tolerability of Bedaquiline, Delamanid, Levofloxacin, Linezolid, and Clofazimine for Treatment of Patients With MDR-TB",null,2022-05-22 12:00:00,null,null,368916,2020-01-31 00:00:00,Terminated
null,Phase 3 Clinical,C3,levofloxacin,3492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,3000,Novel Triple-Dose Tuberculosis Retreatment Regimens: How to Overcome Resistance Without Creating More,null,2022-01-19 12:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,372353,2019-09-30 00:00:00,Not yet recruiting
null,Phase not specified,NS,rifabutin,4229,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,150,Brief Bactericidal Activity of Anti-Tuberculosis Drugs,null,2018-03-21 12:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,210083,2015-11-30 00:00:00,Recruiting
null,Phase 3 Clinical,C3,pretomanid,13323,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,109,A Phase III Study Assessing the Safety and Efficacy of Bedaquiline Plus PA-824 Plus Linezolid in Subjects With Drug-Resistant Pulmonary Tuberculosis,null,2017-06-30 00:00:00,2021-10-31 00:00:00,2021-10-31 00:00:00,219499,2015-03-31 00:00:00,No longer recruiting
Japanese Ancestry,Phase 2 Clinical,C2,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,6,An Exploratory Study of TMC-207 in Japanese Participants with Pulmonary Multi-Drug Resistant Tuberculosis (MDR-TB),2018-11-08 00:00:00,2017-05-20 00:00:00,null,2018-11-08 00:00:00,222400,2015-02-18 00:00:00,Completed
null,Phase 2 Clinical,C2,efavirenz,10172,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,155,Efficacy and Safety of Two Raltegravir Doses in Naive HIV-1-Infected Patients Receiving Rifampin for Active Tuberculosis,2012-05-31 00:00:00,2011-12-30 00:00:00,null,2012-05-31 00:00:00,40948,2009-07-31 00:00:00,Completed
null,Phase 2/Phase 3 Clinical,C23,SQ-109,31010,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,140,"A phase IIb/III, international, multicenter, prospective, randomized, double-blind, placebo-controlled study to evaluate the efficacy and tolerability of chemotherapy regimens, including drug SQ-109 in patients with pulmonary multidrug-resistant mycobacterium tuberculosis",2016-09-30 00:00:00,2014-10-17 12:00:00,null,2016-09-30 00:00:00,168785,2012-06-27 00:00:00,Completed
null,Phase 2b Clinical,C2B,bedaquiline,51310,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,160,"Anti-bacterial Activity, Safety, and Tolerability of TMC-207 in Participants With Multi-drug Resistant Mycobacterium Tuberculosis (MDR-TB)",2012-10-31 00:00:00,2009-10-19 12:00:00,null,2012-10-31 00:00:00,9302,2007-06-30 00:00:00,Completed
null,Phase 2 Clinical,C2,bedaquiline,51310,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,32,A study to investigate the safety and efficacy of bedaquiline and linezolid chemotherapy for extensively drug-resistant pulmonary tuberculosis within 6 months period,null,null,null,null,280303,null,Status not specified
null,Phase 4 Clinical,C4,gatifloxacin,7017,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,448,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,null,2019-08-20 12:00:00,2021-12-31 00:00:00,2021-12-31 00:00:00,307654,2017-06-14 00:00:00,Recruiting
null,Phase 2b Clinical,C2B,pravastatin,4155,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,30,Statin Adjunctive Therapy for TB: A Phase IIb Dose-finding Study of Pravastatin in Adults With Tuberculosis,null,2021-10-04 12:00:00,2020-06-16 00:00:00,2020-06-16 00:00:00,374083,2019-06-15 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,metformin hydrochloride,6050,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,150,Effect of metformin in treatment of non-diabetic pulmonary tuberculosis patients,null,2021-06-26 12:00:00,null,null,372893,2019-03-07 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,golotimod,25023,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,35,A Phase II Trial To Study SCV-07 in Tuberculosis (TB) Patients Receiving Standard Anti-TB Chemotherapy,null,2005-01-17 12:00:00,null,null,9345,2002-09-28 00:00:00,Status not specified
null,Phase 3 Clinical,C3,FS-1,104087,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,480,FS-1 Drug for Treatment of Multiple Drug-resistant Tuberculosis,null,2016-04-21 12:00:00,2019-12-31 00:00:00,2019-12-31 00:00:00,246553,2013-12-31 00:00:00,Recruiting
null,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,2,MVA-85A Aerosol Versus Intramuscular Vaccination in Adults With Latent Mycobacterium Tuberculosis (M tb) Infection,2018-10-04 00:00:00,2018-01-19 12:00:00,null,2018-10-04 00:00:00,238674,2015-09-30 00:00:00,Terminated
null,Phase 2/Phase 3 Clinical,C23,moxifloxacin,12978,Efficacy,Mycobacterium tuberculosis infection,221,N,54,Patient-reported Experiences and Quality of Life Outcomes in the TB-PRACTECAL Clinical Trial,null,2021-10-20 12:00:00,2021-03-31 00:00:00,2021-03-31 00:00:00,379769,2019-07-01 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,linezolid,11036,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,32,A study to investigate the safety and efficacy of bedaquiline and linezolid chemotherapy for extensively drug-resistant pulmonary tuberculosis within 6 months period,null,null,null,null,280303,null,Status not specified
null,Phase 4 Clinical,C4,ofloxacin,52139,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,448,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,null,2019-08-20 12:00:00,2021-12-31 00:00:00,2021-12-31 00:00:00,307654,2017-06-14 00:00:00,Recruiting
null,Phase 1 Clinical,C1,celecoxib,12135,"Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,18,Evaluating Celecoxib Activity in Mycobacterium Tuberculosis: A Whole Blood Bactericidal Activity Study in Healthy Volunteers,2016-02-29 00:00:00,2018-03-21 12:00:00,null,2016-02-29 00:00:00,245694,2015-11-30 00:00:00,Completed
null,Phase 2a Clinical,C2A,TB/FLU-04L,98373,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,80,"A randomized, double-blind, placebo-controlled, phase II clinical trial of TB/FLU-04L TB vaccine in adult volunteers with signs of latent tuberculosis infection",null,2019-09-25 12:00:00,2018-05-30 00:00:00,2018-05-30 00:00:00,301908,2017-06-05 00:00:00,Status not specified
Asian Ancestry,Phase 1 Clinical,C1,pretomanid,13323,"Safety,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,62,Phase I clinical trial of single-dose of PA-824,null,2020-07-03 12:00:00,null,null,362102,2018-03-14 00:00:00,No longer recruiting
null,Phase 1 Clinical,C1,pretomanid,13323,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,48,Single-Dose Study to Evaluate the PKs of Pretomanid in Subjects With Renal Impairment Compared to Subjects With Normal Renal Function,null,2021-08-28 12:00:00,2020-10-01 00:00:00,2020-10-01 00:00:00,375406,2019-05-09 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,delamanid,16545,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,Y,54,"Safety, Efficacy and Pharmacokinetics of OPC-67683 in Patients With Pulmonary Tuberculosis",2007-03-31 00:00:00,2009-03-21 12:00:00,null,2007-03-31 00:00:00,8842,2006-11-30 00:00:00,Completed
null,Phase 2 Clinical,C2,delamanid,16545,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,165,Study on Tuberculosis Resistant to Treatment,null,2021-05-23 12:00:00,null,null,369747,2019-02-01 00:00:00,Not yet recruiting
null,Phase 3 Clinical,C3,"clofazimine (oral, tuberculosis), Novartis",91861,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,530,The Evaluation of a Standard Treatment Regimen of Anti-Tuberculosis Drugs for Patients With MDR-TB,null,2018-08-20 12:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,228190,2016-04-30 00:00:00,Recruiting
Asian Ancestry,Phase 3 Clinical,C3,ranitidine,44309,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,400,Short Intensive Treatment For Children With Tuberculous Meningitis,null,2020-03-20 00:00:00,2022-08-01 00:00:00,2022-08-01 00:00:00,360104,2018-01-02 00:00:00,Not yet recruiting
null,Phase 2/Phase 3 Clinical,C23,"clofazimine (oral, tuberculosis), Novartis",91861,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,380,Clofazimine treatment of multidrug-resistant tuberculosis (MDRTB),2016-12-23 00:00:00,2018-06-21 12:00:00,null,2016-12-23 00:00:00,284370,2016-03-01 00:00:00,Terminated
null,Phase 2/Phase 3 Clinical,C23,VPM-1002,55569,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,2000,Phase II/III Study To Check The Efficacy And Safety Of Recombinant BCG Vaccine In TB Patients In India,null,2019-07-22 12:00:00,null,null,292836,2017-04-01 00:00:00,Not yet recruiting
null,Phase 2b Clinical,C2B,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,75,PanACEA Sutezolid Dose-finding and Combination Evaluation,null,2021-12-20 12:00:00,2020-02-29 00:00:00,2020-02-29 00:00:00,381674,2019-08-31 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,linezolid,11036,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,100,To observe if administration of drug namely linezolid along with standard four drug regimen in intensive(initial) phase of Tubercular meningitis will help reduce death and disability among patients when compared to standard four drug antitubercular drug therapy alone,null,2021-08-23 00:00:00,null,null,383209,2019-06-07 00:00:00,Not yet recruiting
null,Phase 3 Clinical,C3,ESAT-6CFP10,95442,Efficacy,Mycobacterium tuberculosis infection,221,N,null,"Recombinant Mycobacterium tuberculosis allergen ESAT6-CFP10 for 18 to 65 years old healthy people: randomized, blinded, parallel-group phase III clinical trial",null,2018-06-08 12:00:00,2016-05-31 00:00:00,2016-05-31 00:00:00,252783,2016-02-17 00:00:00,Not yet recruiting
null,Phase 2a Clinical,C2A,"doxycycline (once-daily, oral controlled release), CollaGenex",48140,Efficacy,Mycobacterium tuberculosis infection,221,N,200,Concomitant Infections of Mansonella Perstans in Tuberculosis and Buruli Ulcer Disease Patients From Ghana,2017-03-15 00:00:00,2017-01-22 12:00:00,null,2017-03-15 00:00:00,214864,2014-10-31 00:00:00,Completed
null,Phase 2 Clinical,C2,raltegravir,54488,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,155,Efficacy and Safety of Two Raltegravir Doses in Naive HIV-1-Infected Patients Receiving Rifampin for Active Tuberculosis,2012-05-31 00:00:00,2011-12-30 00:00:00,null,2012-05-31 00:00:00,40948,2009-07-31 00:00:00,Completed
null,Phase 3 Clinical,C3,ESAT-6CFP10,95442,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,96,Clinical Study of Recombinant Mycobacterium Tuberculosis ESAT-6CFP10 Allergen for Children,2018-03-31 00:00:00,2019-02-20 12:00:00,null,2018-03-31 00:00:00,285889,2016-10-31 00:00:00,Completed
null,Phase 1b Clinical,C1B,H4:IC31,48499,"Safety,Efficacy,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,84,"Phase Ib, Safety and Immunogenicity Trial of BCG Revaccination, H4:IC31 and H56:IC31 in Healthy, HIV-1-Uninfected Adolescents",2016-12-09 00:00:00,2017-09-19 12:00:00,null,2016-12-09 00:00:00,223463,2015-05-31 00:00:00,Completed
null,Phase 1 Clinical,C1,dolutegravir,59062,Pharmacokinetics,Mycobacterium tuberculosis infection,221,N,16,A Clinical Study Investigating Rifampicin and Dolutegravir in Combination in Healthy Volunteers,null,2020-03-31 00:00:00,2018-03-31 00:00:00,2018-03-31 00:00:00,303292,2017-10-31 00:00:00,Not yet recruiting
null,Phase 0 Clinical,C0,emtricitabine,4728,Efficacy,Mycobacterium tuberculosis infection,221,N,419,TasP in Correctional Facilities,2018-03-31 00:00:00,2018-04-08 12:00:00,null,2018-03-31 00:00:00,280225,2016-02-01 00:00:00,Completed
null,Phase 1/Phase 2 Clinical,C12,dolutegravir,59062,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,60,"Safety, Tolerability DDI Short Course Treatment of LTBI Infection With High-dose Rifapentine Isoniazid in HIV+ Patients",null,2020-03-25 12:00:00,2018-11-03 00:00:00,2018-11-03 00:00:00,329251,2018-01-18 00:00:00,Recruiting
null,Phase 1 Clinical,C1,doravirine,74480,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,11,"Doravirine, Rifapentine and Isoniazid Interaction",null,2021-07-05 12:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,374387,2019-04-30 00:00:00,Recruiting
null,Phase 2 Clinical,C2,"MTB72F vaccine (tuberculosis), GSK/ IAVI",9490,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,302,Safety and Immunogenicity Study of a Candidate Tuberculosis Vaccine in Healthy Infants,2012-03-31 00:00:00,2012-11-19 12:00:00,null,2012-03-31 00:00:00,65639,2010-07-31 00:00:00,Completed
null,Phase 2a Clinical,C2A,"ID93 vaccine (GLA-SE adjuvant, TB), IDRI/ Quratis",68617,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,60,Phase IIa ID93 + GLA-SE Vaccine Trial in TB Patients After Treatment Completion,2017-01-31 00:00:00,2017-10-19 12:00:00,null,2017-01-31 00:00:00,231367,2015-06-30 00:00:00,Completed
null,Phase 4 Clinical,C4,"lamivudine + abacavir + zidovudine, GSK",26574,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,70,Tuberculosis and HIV Immune Reconstitution Syndrome Trial (THIRST),2007-09-30 00:00:00,2006-09-05 12:00:00,2007-09-30 00:00:00,2007-09-30 00:00:00,47398,2004-06-30 00:00:00,Completed
null,Phase 1 Clinical,C1,rifabutin,4229,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,33,TMC-207 +/- Rifabutin/Rifampin,2012-05-23 00:00:00,2014-02-09 12:00:00,null,2012-05-23 00:00:00,76765,2011-10-21 00:00:00,Completed
African Ancestry,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,24,"A phase I study of a new tuberculosis (TB) vaccine, MVA-85A, in healthy volunteers with HIV",2011-01-31 00:00:00,2010-12-21 12:00:00,null,2011-01-31 00:00:00,23059,2008-08-31 00:00:00,Completed
null,Phase 2 Clinical,C2,doxycycline hyclate,46927,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,40,Doxycycline in Human Pulmonary Tuberculosis,2017-06-30 00:00:00,2018-01-19 12:00:00,null,2017-06-30 00:00:00,261320,2015-09-30 00:00:00,Completed
null,Phase 3 Clinical,C3,efavirenz,10172,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,145,Efavirenz-Based Versus Nevirapine-Based Antiretroviral Therapy Among HIV-Infected Patients Receiving Rifampin,2010-12-31 00:00:00,2009-04-07 12:00:00,null,2010-12-31 00:00:00,10947,2007-01-31 00:00:00,Completed
null,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,12,A Phase I Study of the Safety and Immunogenicity of MVA85A in Healthy Gambian Volunteers,2005-08-31 00:00:00,2005-07-20 12:00:00,2005-07-31 00:00:00,2005-08-31 00:00:00,10872,2003-03-31 00:00:00,Completed
null,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,16,"A Phase I Study of the Safety and Immunogenicity of a Recombinant MVA Vaccine Encoding a Secreted Antigen From M Tuberculosis, Antigen 85A, Delivered Intradermally by a Needle Injection in Healthy Volunteers Who Have Previously Received BCG",2006-06-30 00:00:00,2005-09-19 12:00:00,2005-01-31 00:00:00,2006-06-30 00:00:00,10874,2003-05-31 00:00:00,Completed
null,Phase 2 Clinical,C2,rifapentine,15102,Bioavailability,Mycobacterium tuberculosis infection,221,Y,null,A phase II trial of rifapentine in comparision with rifampicin to evaluate bioavailability in treatment of patients with pulmonary tuberculosis,null,1990-04-21 12:00:00,null,null,15342,1987-12-31 00:00:00,Status not specified
null,Phase 2 Clinical,C2,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,233,"To Evaluate the Safety, Tolerability, and Efficacy of TMC-207 as Part of an Individualized Multi-Drug Resistant Tuberculosis (MDR-TB) Treatment Regimen in Participants With Sputum Smear-Positive Pulmonary MDR-TB",2013-01-31 00:00:00,2012-01-20 12:00:00,null,2013-01-31 00:00:00,56974,2009-09-30 00:00:00,Completed
null,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,12,T−Cell Turnover Following Vaccination With MVA-85A,2010-01-31 00:00:00,2010-02-19 12:00:00,null,2010-01-31 00:00:00,11182,2007-10-31 00:00:00,Completed
null,Phase 2 Clinical,C2,rifabutin,4229,"Safety,Bioavailability,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,47,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV Co-Infection in Vietnam,2012-09-30 00:00:00,2012-10-19 12:00:00,null,2012-09-30 00:00:00,11188,2010-06-30 00:00:00,Completed
null,Phase not specified,NS,nevirapine,3700,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,100,Once-Daily Dose of Nevirapine (400 mg) Versus Twice Daily Dose (200 mg) of Nevirapine in HIV and Tuberculosis Infection,null,2014-11-07 12:00:00,null,null,126486,2012-09-01 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,AERAS-402,53975,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,487,Study of AERAS-402 in Healthy Infants,2014-04-30 00:00:00,2013-01-19 12:00:00,null,2014-04-30 00:00:00,70158,2010-09-30 00:00:00,Completed
