ArmCount,Biomarkers,Condition,Controls,DevStatus,DevStatusId,Drug,DrugId,EnrollmentCount,Interventions,Patients,ProtocolAcronym,ProtocolTitle,Reference,Sponsor,TrialId,TrialStartDate,TrialStatus
3+,null,Mycobacterium tuberculosis infection,null,Phase not specified,NS,levofloxacin,3492,null,clarithromycin; levofloxacin; moxifloxacin; moxifloxacin; rifabutin,null,null,The research of new regimen for multidrug-resistant tuberculosis treatment,ChiCTR-IOR-15007291,"Beijing Chest Hospital, Beijing Tuberculosis & Thoracic Tumor Research Institute, Capital Medical University",244777,"OCTOBER  , 01, 2008",No longer recruiting
4,null,Mycobacterium tuberculosis infection,null,Phase not specified,NS,lamivudine,3474,592,didanosine; efavirenz; lamivudine; standard TB therapy,592,null,Effectiveness of Directly Observed Therapy in Combined HIV and Tuberculosis Treatment in Resource-Limited Settings,CAPRISA 001; CAPRISA START; CIPRA; NCT00091936; START,National Institute of Allergy and Infectious Diseases,8820,"AUGUST   , 31, 2009",Completed
2+,null,Mycobacterium tuberculosis infection,pyrazinamide,Phase 2/Phase 3 Clinical,C23,levofloxacin,3492,238,delamanid; levofloxacin; linezolid; pyrazinamide,238,MDR-END,Treatment Shortening of MDR-TB Using Existing and New Drugs,MDR-END; NCT02619994,Seoul National University Hospital,247456,"JANUARY  , 31, 2016",Recruiting
2,Cytokines; Cytotoxic T-Lymphocytes; T-Helper Lymphocytes; T-Lymphocytes; T-cell surface glycoprotein CD4; T-cell surface glycoprotein CD8 alpha chain,Mycobacterium tuberculosis infection,BCG vaccine,Phase 1/Phase 2 Clinical,C12,MTBVAC,89744,120,MTBVAC,120,null,MTBVAC Study in Adults With and Without Latent Tuberculosis Infection in South Africa,A-050; NCT02933281,International AIDS Vaccine Initiative,275657,"JANUARY  , 24, 2019",Recruiting
2+,Bilirubin; International Normalized Ratio; Leukotriene A-4 hydrolase; Transaminases,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,levofloxacin,3492,640,dexamethasone,640,LAST ACT,Leukotriene A4 Hydrolase Stratified Trial of Adjunctive Corticosteroids for HIV-uninfected Adults With Tuberculous Meningitis,27TB; LAST ACT; NCT03100786,"Oxford University Clinical Research Unit, Vietnam",293087,"FEBRUARY , 08, 2018",Recruiting
2+,null,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,pretomanid,13323,109,bedaquiline; bedaquiline; linezolid; pretomanid,109,null,A Phase III Study Assessing the Safety and Efficacy of Bedaquiline Plus PA-824 Plus Linezolid in Subjects With Drug-Resistant Pulmonary Tuberculosis,NCT02333799; NIX-TB-(B-L-PA),TB Alliance,219499,"MARCH    , 31, 2015",No longer recruiting
2+,null,Mycobacterium tuberculosis infection,WHO approved regimen-based therapy,Phase 3 Clinical,C3,levofloxacin,3492,null,Deltyba; Levaquin; Zyvox; pyrazinamide,null,DAZZLE,"Efficacy and Tolerability of Delamanid, Linezolid, Pyrazinamide and Levofloxacin",DAZZLE; H-36160; NCT02975570,Boston University,280651,"AUGUST   , 31, 2017",Terminated
1+,Human immunodeficiency virus RNA; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,efavirenz; lamivudine; tenofovir disoproxil fumarate,Phase 3 Clinical,C3,efavirenz,10172,460,lamivudine; raltegravir; rifampin; tenofovir disoproxil fumarate,460,REFLATE TB2,Raltegravir Versus Efavirenz in Naive HIV-1-infected Patients Receiving Rifampin for Active Tuberculosis,ANRS 12300 REFLATE TB2; NCT02273765; REFLATE TB2,INSERM,214156,"SEPTEMBER, 30, 2015",Recruiting
1+,QT interval,Mycobacterium tuberculosis infection,null,Phase 2/Phase 3 Clinical,C23,bedaquiline,51310,630,Lamprene; bedaquiline; linezolid; moxifloxacin; pretomanid,630,TB-PRACTECAL,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Treatment Regimen(s),1541; NCT02589782; TB-PRACTECAL,Medecins Sans Frontieres,244304,"JANUARY  , 31, 2017",Recruiting
1,null,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,levofloxacin,3492,2006,levofloxacin,2006,The V-QUIN MDR Trial,"A randomized, controlled trial of 6 months of daily levofloxacin for the prevention of tuberculosis among household contacts of patients with multi-drug resistant tuberculosis",2014/929; 4040/QD-BYT; ACTRN12616000215426; ANZCTR369817; NHMRC APP#1081443; The V-QUIN MDR Trial; U1111-1177-9052,University of Sydney,269403,"MARCH    , 14, 2016",Recruiting
1,Alanine transaminase; Aspartate aminotransferase; Creatinine,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,levofloxacin,3492,20,levofloxacin,20,null,Pharmacokinetic study and safety of levofloxacin in pediatric tuberculosis treatment,IRB 607/61; TCTR20190515001,Center of Excellence for Pediatric Infectious Diseases and Vaccines,381490,"MAY      , 12, 2019",Recruiting
1,null,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,bedaquiline,51310,24,Sirturo,24,BDQ Crush,TASK-002: Bioequivalence of Bedaquiline 400 mg Administered in Crushed Form Compared to Tablet Form in Healthy Male and Female Adults Under Fed Conditions,BDQ Crush; NCT03032367; TASK-002,International Maternal Pediatric Adolescent AIDS Clinical Trials Group,286376,"NOVEMBER , 10, 2016",Completed
2+,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,gatifloxacin,7017,448,amikacin; amoxicillin + clavulanate; azithromycin; bedaquiline; capreomycin; clarithromycin; clofazimine; cycloserine; delaminid; ethambutol; ethionamide; gatifloxacin; imipenem/cilastatin; isoniazid; kanamycin; levofloxacin; linezolid; meropenem; moxifloxacin; ofloxacin; para-aminosalicylic acid; pretomanid; prothionamide; pyrazinamide; rifabutin; rifampicin; streptomycin; sutezolid; terizidone; thioacetazone; whole genome sequencing,448,InDEX,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,CAP 020; InDEX; NCT03237182,Centre for the AIDS Program of Research in South Africa,307654,"JUNE     , 14, 2017",Recruiting
1,C-reactive protein; Erythrocyte sedimentation rate; T-Helper Lymphocytes; T-Lymphocytes; T-cell surface glycoprotein CD4; Total body mass; Vitamin D,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,rosuvastatin,12420,50,rosuvastatin,50,null,Effect of rosuvastatin on HIV TB coinfection,CTRI/2017/03/008171,Armed Forces Medical College,292154,"APRIL    , 01, 2017",Not yet recruiting
2,QT interval,Mycobacterium tuberculosis infection,null,Phase 1/Phase 2 Clinical,C12,delamanid,16545,48,delamanid; optimized multidrug background regimen therapy,48,null,"Evaluating the Pharmacokinetics, Safety and Tolerability of Delamanid in Combination With Optimized Multidrug Background Regimen (OBR) for Multidrug-Resistant Tuberculosis (MDR-TB) in HIV-Infected and HIV-Uninfected Children With MDR-TB",20721; CTRI/2018/01/011298; IMPAACT 2005; NCT03141060,"National Institute of Allergy and Infectious Diseases, National Institutes of Health",297373,"JANUARY  , 30, 2018",Recruiting
2+,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,pretomanid,13323,448,amikacin; amoxicillin + clavulanate; azithromycin; bedaquiline; capreomycin; clarithromycin; clofazimine; cycloserine; delaminid; ethambutol; ethionamide; gatifloxacin; imipenem/cilastatin; isoniazid; kanamycin; levofloxacin; linezolid; meropenem; moxifloxacin; ofloxacin; para-aminosalicylic acid; pretomanid; prothionamide; pyrazinamide; rifabutin; rifampicin; streptomycin; sutezolid; terizidone; thioacetazone; whole genome sequencing,448,InDEX,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,CAP 020; InDEX; NCT03237182,Centre for the AIDS Program of Research in South Africa,307654,"JUNE     , 14, 2017",Recruiting
2+,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,ofloxacin,52139,448,amikacin; amoxicillin + clavulanate; azithromycin; bedaquiline; capreomycin; clarithromycin; clofazimine; cycloserine; delaminid; ethambutol; ethionamide; gatifloxacin; imipenem/cilastatin; isoniazid; kanamycin; levofloxacin; linezolid; meropenem; moxifloxacin; ofloxacin; para-aminosalicylic acid; pretomanid; prothionamide; pyrazinamide; rifabutin; rifampicin; streptomycin; sutezolid; terizidone; thioacetazone; whole genome sequencing,448,InDEX,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,CAP 020; InDEX; NCT03237182,Centre for the AIDS Program of Research in South Africa,307654,"JUNE     , 14, 2017",Recruiting
2+,4 beta-Hydroxycholesterol/Cholesterol ratio,Mycobacterium tuberculosis infection,Lamprene; ethambutol (Myambutol); isoniazid (Nydrazid); kanamycin (Kantrex); moxifloxacin; prothionamide (Peteha); pyrazinamide (Zinamide),Phase 3 Clinical,C3,"clofazimine (oral, tuberculosis), Novartis",91861,530,Lamprene; Regimen A locally-used WHO-approved MDR-TB regimen; bedaquiline; ethambutol (Myambutol); isoniazid (Nydrazid); kanamycin (Kantrex); levofloxacin; moxifloxacin; prothionamide (Peteha); pyrazinamide (Zinamide),530,STREAM,The Evaluation of a Standard Treatment Regimen of Anti-Tuberculosis Drugs for Patients With MDR-TB,18148631; 78372190; 78372190/18148631 (Stage 1/2); CTRI/2017/09/009693; ISRCTN78372190; NCT02409290; STREAM,International Union Against Tuberculosis and Lung Diseases,228190,"APRIL    , 30, 2016",Recruiting
2+,null,Mycobacterium tuberculosis infection,Directly observed therapy,Phase 2/Phase 3 Clinical,C23,pretomanid,13323,54,bedaquiline; clofazimine; linezolid; moxifloxacin; pretomanid,54,PRACTECAL-PRO,Patient-reported Experiences and Quality of Life Outcomes in the TB-PRACTECAL Clinical Trial,NCT03942354; PRACTECAL-PRO; PRACTECAL-PRO,"Medecins Sans Frontieres, Netherlands",379769,"JULY     , 01, 2019",Not yet recruiting
1+,null,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,linezolid,11036,165,Zyvox; bedaquiline; clofazimine; delamanid,165,null,Study on Tuberculosis Resistant to Treatment,CTRI/2019/01/017310; Version Number: 3.1,"Indian Council of Medical Research, Tuberculosis Research Centre",369747,"FEBRUARY , 01, 2019",Not yet recruiting
2+,null,Mycobacterium tuberculosis infection,Directly observed therapy,Phase 2/Phase 3 Clinical,C23,linezolid,11036,54,bedaquiline; clofazimine; linezolid; moxifloxacin; pretomanid,54,PRACTECAL-PRO,Patient-reported Experiences and Quality of Life Outcomes in the TB-PRACTECAL Clinical Trial,NCT03942354; PRACTECAL-PRO; PRACTECAL-PRO,"Medecins Sans Frontieres, Netherlands",379769,"JULY     , 01, 2019",Not yet recruiting
1+,null,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,amoxicillin,44279,45,amoxicillin; cefadroxil; clavulanic acid; ethambutol; faropenem; isoniazid; pyrazinamide; rifampicin,45,null,Trial of faropenem and cefadroxil (in combination with amoxicillin/clavulanic acid and standard TB drugs) in patients with pulmonary tuberculosis: measurement of early bactericidal activity and effects on novel biomarkers,2018-CT0454; 20180710115454; Faropenem_TB; PHRR181108-001980,National University Hospital (Singapore) Pte Ltd,360329,"NOVEMBER , 30, 2018",Not yet recruiting
1,Interferon gamma; Interleukin-2; T-Helper Lymphocytes; T-Lymphocytes; T-cell surface glycoprotein CD4; Tumor necrosis factor,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,"Ag85B-ESAT-6 vaccine (IC31 adjuvant, tuberculosis), SSI/ Valneva",53784,240,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",240,THYB-04,THYB-04,DoH-27-0612-3947; PACTR201403000646306; THYB-04,Statens Serum Institut,285704,"AUGUST   , 27, 2012",No longer recruiting
2,Interferon gamma,Mycobacterium tuberculosis infection,MVA-85A,Phase 1 Clinical,C1,IMX-461,66409,30,IMX-461,30,null,Phase I Trial Evaluating Safety and Immunogenicity of MVA-85A-IMX3-13 Compared to MVA-85A in BCG Vaccinated Adults,NCT01879163; TB028; UKCRN 15787,University of Oxford,142322,"JULY     , 31, 2013",Completed
2+,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,clarithromycin,2829,448,amikacin; amoxicillin + clavulanate; azithromycin; bedaquiline; capreomycin; clarithromycin; clofazimine; cycloserine; delaminid; ethambutol; ethionamide; gatifloxacin; imipenem/cilastatin; isoniazid; kanamycin; levofloxacin; linezolid; meropenem; moxifloxacin; ofloxacin; para-aminosalicylic acid; pretomanid; prothionamide; pyrazinamide; rifabutin; rifampicin; streptomycin; sutezolid; terizidone; thioacetazone; whole genome sequencing,448,InDEX,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,CAP 020; InDEX; NCT03237182,Centre for the AIDS Program of Research in South Africa,307654,"JUNE     , 14, 2017",Recruiting
1,Cytotoxic T-Lymphocytes; Interferon gamma; Interleukin-2; T-Helper Lymphocytes; T-cell surface glycoprotein CD4; T-cell surface glycoprotein CD8 alpha chain; Tumor necrosis factor,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,SSI H56-IC31,74849,null,SSI H56-IC31,null,null,A Phase II Study of H56:IC31 in Healthy Adolescents,A-043; NCT03265977; PACTR201704002006214,"Aeras, Aeras Global TB Vaccine Foundation",310653,"JUNE     , 30, 2018",Terminated
3+,QT interval,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,dolutegravir,59062,84,bedaquiline; bedaquiline; delamanid; delamanid; dolutegravir,84,null,"Evaluating the Safety, Tolerability and Pharmacokinetics of Bedaquiline and Delamanid, Alone and in Combination, For Drug-Resistant Pulmonary Tuberculosis",12005; A5343; NCT02583048,National Institute of Allergy and Infectious Diseases,243619,"AUGUST   , 31, 2016",No longer recruiting
2,Alanine transaminase; Albumin; Alkaline phosphatase; Aspartate aminotransferase; Basophils; Bilirubin; Blood platelets; Calcium; Carbon dioxide; Chlorides; Creatine kinase; Creatinine; Diastolic blood pressure; Eosinophils; Erythrocytes; Glucose; Heart rate; Hematocrit; Hemoglobin; Leukocyte count; Lymphocytes; Mean corpuscular hemoglobin; Mean corpuscular volume; Monocytes; Neutrophils; Potassium; Reticulocytes; Sodium; Systolic blood pressure; Urea; gamma-Glutamyltransferase,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,cabotegravir,69974,15,cabotegravir; cabotegravir; rifabutin,15,null,Effect of Rifabutin on the Pharmacokinetics of Oral Cabotegravir in Healthy Subjects,205712; NCT03149848,ViiV Healthcare Ltd,298711,"JUNE     , 06, 2017",Completed
1,null,Mycobacterium tuberculosis infection,null,Phase not specified,NS,"interferon gamma follow-on biologic, PHARMACLON LLC",81264,90,Ingaron,90,null,"Randomized, comparative, controlled, open-label clinical study of efficacy and safety of Ingaron (recombinant human interferon gamma) production of ""NPP"" FARMAKLON, Russia in the treatment of patients with pulmonary tuberculosis",ING-08-12,PHARMACLON LLC,194177,"MAY      , 26, 2014",Status not specified
1,Cytokines,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,MVA-85A,55317,36,MVA-85A,36,TB036,Trial to Investigate the Effect of Schistosoma Mansoni Infection on the Response to Vaccination With MVA-85A in BCG-vaccinated African Adolescents,NCT02178748; TB036; TB036,University of Oxford,201409,"JUNE     , 30, 2014",Completed
3+,Alanine transaminase; Aspartate aminotransferase; Bilirubin; T-Helper Lymphocytes; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,isoniazid; isoniazid; pyridoxine,Phase 3 Clinical,C3,rifapentine,15102,3000,efavirenz; isoniazid; pyridoxine; rifapentine,3000,BRIEF TB,Brief Rifapentine-Isoniazid Evaluation for TB Prevention,10848; A5279; ACTG A5279; BRIEF TB; BRIEF TB/A5279; NCT01404312,National Institute of Allergy and Infectious Diseases,79741,"MAY      , 23, 2012",Completed
1,CPK,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,sutezolid,11088,19,PNU-100480,19,null,"Safety, Tolerability And Pharmacokinetics Study Of Single-Doses Of PNU-100480 In Healthy Adults",B1171001; NCT00871949,Sequella Inc,50188,"APRIL    , 30, 2009",Completed
1+,null,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampicin,Phase 3 Clinical,C3,ofloxacin,52139,420,isoniazid; ofloxacin; pyrazinamide; rifampicin,420,null,Randomized Clinical Trial to Study the Efficacy and Tolerability of a 4-Month Regimen Containing Ofloxacin Compared to the Standard 6-Month Regimen in the Treatment of Patients with Superficial Lymphnode Tuberculosis,CTRI/2013/03/003481,Indian Council of Medical Research,142516,"OCTOBER  , 20, 2012",Recruiting
1+,Alanine transaminase; Aspartate aminotransferase; QT interval,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyraziminide; rifampicin,Phase 2b Clinical,C2B,bedaquiline,51310,240,bedaquiline; moxifloxacin; pretomanid; pyraziminide,240,null,"A Phase II to Evaluate the Efficacy, Safety and Tolerability of Combinations of Bedaquiline, Moxifloxacin, PA-824 and Pyrazinamide in Adult Subjects With Drug-Sensitive or Multi Drug-Resistant Pulmonary Tuberculosis",NC-005; NC-005-(J-M-PA-Z); NCT02193776,TB Alliance,210646,"OCTOBER  , 23, 2014",Completed
2+,Alanine transaminase; Bilirubin; C-reactive protein; Glucose; Hemoglobin; Leukocyte count; Serum potassium; Serum sodium; White blood cell,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,emtricitabine,4728,240,prednisone,240,Pred-ART,"Preventing TB-IRIS in High-risk Patients: a Randomized, Placebo-controlled Trial of Prednisone",CIDRI_001; DOH-27-0813-4336; NCT01924286; PACTR201304000511413; Pred-ART; SP.2011.41304.074,University of Cape Town,150793,"AUGUST   , 30, 2013",Completed
2,CD4,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,efavirenz,10172,5,efavirenz; nevirapine,5,OPTI-NNRTI,A Study to Determine the Best Dose of Antivirals in Patients With Both TB and HIV,NCT00523458; OPTI-NNRTI; Stanford Protocol ID: 95564,Stanford University,11177,"JULY     , 31, 2007",Terminated
1,85A; 85B; CD4; CD8; Cytotoxic T-Lymphocytes; IFN-gamma; IL-2; T-Helper Lymphocytes; T-Lymphocytes; TB10.4; TNF-alpha,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,AERAS-402,53975,26,AERAS-402,26,null,"Safety and Immunogenicity of AERAS-402 in HIV-infected, Bacillus Calmette-Guerin (BCG)-Vaccinated Adults",C-017-402; NCT01017536,Aeras Global TB Vaccine Foundation,62096,"DECEMBER , 31, 2009",Completed
1,null,Mycobacterium tuberculosis infection,null,Phase not specified,NS,linezolid,11036,19,linezolid,19,null,Pharmacokinetics of Linezolid in Adults with Pulmonary Tuberculosis,PMC2737850; PMID:19564361,null,150522,null,Completed
1+,Solute carrier organic anion transporter family member 1B1,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,lopinavir + ritonavir,14681,48,efavirenz; isoniazid; lamivudine; lopinavir + ritonavir; nevirapine; rifabutin; stavudine,35,null,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV co-Infection in South Africa,ANRS12150a; NCT00640887,French National Agency for Research on AIDS and Viral Hepatitis,11187,"FEBRUARY , 28, 2009",Completed
